19.312,29.992,0,1,2
11.294,28.097,0,2,1
11.425,28.505,0,2,1
11.048,27.453,0,2,1
11.241,27.097,0,1,2
11.997,29.852,0,1,2
11.928,29.657,0,1,2
15.193,37.707,0,2,1
11.761,29.627,0,2,1
15.706,39.225,0,2,1
11.968,29.937,0,2,1
14.109,35.077,0,2,1
13.626,33.95,0,1,2
12.114,29.995,0,2,1
13.666,33.94,0,1,2
13.051,32.652,0,1,2
13.217,33.243,0,2,1
13.889,32.278,0,2,1
13.933,34.688,0,2,1
13.033,31.628,0,2,1
13.773,33.215,0,2,1
14.928,37.012,0,1,2
14.258,34.897,0,2,1
14.581,32.22,0,2,1
17.504,41.718,0,2,1
15.006,33.518,0,2,1
15.468,37.617,0,2,1
14.783,36.128,0,2,1
16.429,34.753,0,2,1
15.892,37.675,0,2,1
16.765,39.227,0,2,1
18.053,42.143,0,2,1
21.691,43.373,0,1,2
19.124,42.775,0,2,1
27.198,53.198,0,1,2
24.353,50.147,0,2,1
24.316,46.973,0,2,1
29.443,56.232,0,1,2
44.302,57.288,0,1,2
29.581,53.252,0,1,2
46.804,62.097,0,1,2
35.489,56.935,0,2,1
36.91,60.807,0,2,1
35.702,57.445,0,2,1
32.444,59.518,0,1,2
37.224,61.105,0,2,1
39.207,62.098,0,2,1
41.782,63.37,0,2,1
43.612,64.605,0,2,1
9.67,24.408,0,1,2
38.538,64.968,0,2,1
42.549,62.177,0,2,1
7.428,17.973,0,2,1
7.418,18.177,0,1,2
8.265,20.597,0,1,2
10.111,25.492,0,1,2
8.967,22.005,0,1,2
8.68,21.613,0,1,2
9.827,24.97,0,1,2
8.161,20.593,0,1,2
9.836,24.858,0,1,2
12.438,31.137,0,1,2
11.837,29.558,0,1,2
8.047,20.163,0,1,2
7.654,19.123,0,1,2
7.474,18.457,0,1,2
10.264,25.562,0,1,2
9.567,23.605,0,1,2
12.8,32.168,0,1,2
13.329,33.04,0,1,2
8.286,20.582,0,1,2
10.279,25.373,0,1,2
10.905,27.158,0,1,2
8.281,20.523,0,1,2
9.475,23.262,0,1,2
9.571,23.753,0,1,2
10.815,26.468,0,1,2
8.931,20.928,0,1,2
9.569,23.192,0,1,2
12.648,31.42,0,1,2
9.356,23.17,0,1,2
11.416,28.178,0,1,2
11.485,28.373,0,1,2
10.326,25.615,0,1,2
14.844,36.828,0,1,2
13.76,34.198,0,1,2
15.358,38.347,0,1,2
13.114,32.472,0,1,2
10.047,25.137,0,1,2
10.193,25.195,0,1,2
12.398,30.945,0,1,2
13.153,32.462,0,1,2
13.473,33.078,0,1,2
12.485,31.12,0,1,2
11.439,27.718,0,1,2
11.683,26.565,0,1,2
12.529,30.35,0,1,2
13.483,32.738,0,1,2
12.502,27.05,0,1,2
14.416,35.533,0,1,2
17.155,40.84,0,1,2
12.743,28.075,0,1,2
14.693,35.458,0,1,2
14.008,33.97,0,1,2
13.981,29.482,0,1,2
15.117,35.517,0,1,2
15.99,37.068,0,1,2
17.278,39.985,0,1,2
20.667,40.563,0,1,2
20.697,40.945,0,1,2
26.833,51.555,0,1,2
22.48,45.535,0,1,2
23.436,42.527,0,1,2
29.215,51.608,0,1,2
28.718,54.37,0,1,2
43.936,55.645,0,1,2
46.438,60.453,0,1,2
33.851,52.82,0,1,2
31.45,57.09,0,1,2
37.355,57.473,0,1,2
39.931,58.745,0,1,2
35.059,56.182,0,1,2
33.638,52.31,0,1,2
35.373,56.48,0,1,2
41.761,59.98,0,1,2
40.698,57.552,0,1,2
10.316,26.163,0,2,1
36.687,60.343,0,1,2
9.87,24.798,0,2,1
9.8,24.623,0,2,1
10.381,25.868,0,1,2
9.934,24.937,0,1,2
10.083,25.043,0,1,2
10.817,27.163,0,2,1
10.443,26.79,0,2,1
10.643,26.302,0,2,1
12.733,31.587,0,1,2
12.107,30.028,0,1,2
10.74,26.857,0,2,1
10.794,26.703,0,1,2
10.919,27.417,0,2,1
10.944,27.638,0,2,1
13.07,32.638,0,1,2
10.862,26.927,0,1,2
10.784,26.935,0,2,1
13.423,33.652,0,2,1
11.328,28.018,0,1,2
11.314,28.347,0,2,1
11.602,28.79,0,1,2
11.37,28.632,0,2,1
11.721,29.868,0,2,1
11.858,29.642,0,2,1
13.372,33.165,0,1,2
11.658,29.102,0,2,1
12.098,29.055,0,2,1
11.881,29.722,0,2,1
12.503,31.048,0,1,2
15.568,38.573,0,1,2
12.465,30.908,0,1,2
14.484,35.943,0,1,2
12.425,31.153,0,2,1
14.132,35.147,0,1,2
12.371,31.275,0,2,1
12.571,31.212,0,2,1
16.081,40.092,0,1,2
13.587,33.903,0,1,2
14.171,35.137,0,1,2
13.956,34.68,0,1,2
14.662,36.037,0,1,2
14.337,34.845,0,2,1
14.346,33.495,0,2,1
13.643,33.277,0,2,1
15.434,38.208,0,1,2
15.014,36.418,0,1,2
15.054,33.67,0,2,1
17.879,42.585,0,1,2
15.478,34.968,0,2,1
17.521,40.748,0,1,2
16.607,36.278,0,2,1
15.539,37.65,0,1,2
16.224,39.138,0,1,2
16.648,39.197,0,1,2
22.198,44.243,0,1,2
18.809,43.665,0,1,2
22.227,44.625,0,1,2
27.704,54.395,0,1,2
24.963,51.795,0,2,1
30.086,54.448,0,1,2
24.925,48.622,0,2,1
44.807,58.485,0,1,2
29.949,57.428,0,1,2
47.309,63.293,0,1,2
37.52,62.455,0,2,1
32.981,60.77,0,1,2
36.311,59.093,0,2,1
36.099,58.583,0,2,1
39.816,63.747,0,2,1
42.392,65.018,0,2,1
37.834,62.753,0,2,1
43.159,63.825,0,2,1
44.222,66.253,0,2,1
39.148,66.617,0,2,1
8.911,22.352,0,1,2
9.326,23.368,0,1,2
8.064,19.932,0,1,2
10.757,27.247,0,1,2
10.473,26.725,0,1,2
10.08,25.587,0,1,2
9.613,23.76,0,1,2
8.807,22.348,0,1,2
13.084,32.892,0,1,2
12.551,31.248,0,1,2
7.729,19.253,0,1,2
7.336,18.213,0,1,2
10.213,25.36,0,1,2
7.157,17.547,0,1,2
10.91,27.317,0,1,2
7.964,19.613,0,1,2
13.424,33.542,0,1,2
10.925,27.128,0,1,2
13.794,34.352,0,1,2
9.729,23.993,0,1,2
11.432,28.598,0,1,2
11.053,27.297,0,1,2
9.808,24.582,0,1,2
13.114,32.732,0,1,2
9.807,24.02,0,1,2
8.614,20.018,0,1,2
11.95,29.807,0,1,2
9.17,22.505,0,1,2
15.31,38.14,0,1,2
11.61,29.075,0,1,2
10.564,26.443,0,1,2
14.226,35.51,0,1,2
15.823,39.658,0,1,2
9.882,24.767,0,1,2
13.579,33.905,0,1,2
10.028,24.825,0,1,2
12.636,31.773,0,1,2
13.71,33.907,0,1,2
13.619,33.895,0,1,2
11.274,27.348,0,1,2
11.517,26.195,0,1,2
12.722,31.948,0,1,2
14.801,36.872,0,1,2
12.95,30.622,0,1,2
13.721,33.567,0,1,2
12.578,27.705,0,1,2
12.336,26.68,0,1,2

14.931,36.287,0,1,2
14.246,34.798,0,1,2
13.815,29.112,0,1,2
16.227,37.897,0,1,2
15.354,36.345,0,1,2
20.934,41.773,0,1,2
22.265,45.1,0,1,2
20.905,41.392,0,1,2
23.27,42.157,0,1,2
17.516,40.813,0,1,2
27.07,52.383,0,1,2
29.453,52.437,0,1,2
30.298,54.577,0,1,2
44.174,56.473,0,1,2
46.676,61.282,0,1,2
33.03,57.297,0,1,2
34.893,55.812,0,1,2
33.685,52.45,0,1,2
37.19,57.103,0,1,2
33.472,51.94,0,1,2
35.208,56.11,0,1,2
39.765,58.375,0,1,2
41.596,59.61,0,1,2
40.532,57.182,0,1,2
36.521,59.973,0,1,2
8.721,21.74,0,1,2
10.491,26.347,0,1,2
9.136,22.757,0,1,2
10.293,25.647,0,1,2
10.023,25.107,0,1,2
9.01,22.17,0,1,2
8.558,21.7,0,2,1
12.85,32.055,0,1,2
12.249,30.477,0,1,2
8.992,22.587,0,2,1
8.798,21.705,0,2,1
10.022,24.672,0,1,2
13.212,33.087,0,1,2
10.72,26.705,0,1,2
13.784,34.107,0,1,2
9.471,23.32,0,2,1
8.619,21.145,0,2,1
10.733,26.44,0,1,2
9.453,23.337,0,2,1
11.36,28.225,0,1,2
10.115,25.785,0,2,1
13.103,32.487,0,1,2
10.237,24.045,0,2,1
11.676,28.6,0,1,2
10.474,25.915,0,2,1
10.617,26.122,0,2,1
11.939,29.44,0,1,2
15.299,37.895,0,1,2
11.871,29.245,0,1,2
15.812,39.413,0,1,2
11.23,28.338,0,2,1
14.215,35.265,0,1,2
11.085,27.573,0,2,1
13.569,33.538,0,1,2
11.231,27.632,0,2,1
13.608,33.528,0,1,2
12.993,32.24,0,1,2
14.068,34.373,0,1,2
13.361,33.017,0,1,2
13.006,29.915,0,2,1
12.422,29.943,0,2,1
13.518,32.757,0,2,1
14.871,36.6,0,1,2
13.714,30.09,0,2,1
14.42,34.755,0,1,2
17.61,41.907,0,1,2
14.138,31.388,0,2,1
16.053,37.533,0,1,2
18.215,42.002,0,1,2
15.268,32.698,0,2,1
15.63,37.475,0,1,2
14.944,35.987,0,1,2
27.141,52.787,0,1,2
21.633,42.962,0,1,2
16.927,39.085,0,1,2
21.604,42.58,0,1,2
23.742,48.462,0,2,1
23.704,45.288,0,2,1
29.523,52.84,0,1,2
44.244,56.877,0,1,2
29.386,55.82,0,1,2
46.746,61.685,0,1,2
32.387,59.107,0,1,2
36.299,59.122,0,2,1
35.091,55.76,0,2,1
34.878,55.25,0,2,1
38.596,60.413,0,2,1
36.613,59.42,0,2,1
41.171,61.685,0,2,1
43.001,62.92,0,2,1
41.938,60.492,0,2,1
37.927,63.283,0,2,1
10.359,26.318,0,1,2
8.804,22.053,0,1,2
9.951,25.41,0,1,2
9.53,23.693,0,1,2
9.962,25.015,0,1,2
9.038,22.978,0,2,1
12.747,31.767,0,1,2
12.031,29.908,0,1,2
9.645,24.125,0,2,1
9.839,25.007,0,2,1
9.466,23.565,0,2,1
9.567,23.605,0,1,2
10.388,26.002,0,1,2
12.904,32.202,0,1,2
10.301,25.757,0,2,1
10.279,25.373,0,1,2
10.008,25.367,0,2,1
13.329,33.04,0,1,2
10.905,27.158,0,1,2
10.879,26.923,0,1,2
11.25,27.69,0,1,2
10.942,26.898,0,1,2
11.175,28.07,0,1,2
12.648,31.42,0,1,2
11.085,26.465,0,2,1
11.162,27.975,0,1,2
11.485,28.373,0,1,2
11.698,29.622,0,2,1
14.844,36.828,0,1,2
11.649,29.585,0,2,1
11.416,28.178,0,1,2
15.357,38.347,0,1,2
13.76,34.198,0,1,2
13.114,32.472,0,1,2
11.796,29.643,0,2,1
12.538,31.173,0,1,2
13.153,32.462,0,1,2
13.613,33.307,0,1,2
12.907,31.95,0,1,2
13.489,31.37,0,1,2
12.97,31.623,0,2,1
13.524,32.838,0,1,2
14.309,31.855,0,1,2
14.416,35.533,0,1,2
13.965,33.688,0,1,2
17.155,40.84,0,1,2
14.55,32.88,0,1,2
14.49,34.92,0,1,2
15.175,36.408,0,1,2
15.858,34.14,0,1,2
15.598,36.467,0,1,2
17.76,40.935,0,1,2
16.472,38.018,0,1,2
21.149,41.513,0,1,2
24.622,46.238,0,1,2
26.686,51.72,0,1,2
23.666,49.247,0,1,2
21.178,41.895,0,1,2
29.068,51.773,0,1,2
28.931,54.753,0,1,2
43.789,55.81,0,1,2
31.932,58.04,0,1,2
46.291,60.618,0,1,2
36.245,59.893,0,1,2
35.037,56.532,0,1,2
38.542,61.185,0,1,2
34.824,56.022,0,1,2
41.117,62.457,0,1,2
37.873,64.055,0,1,2
42.947,63.692,0,1,2
10.438,26.333,0,2,1
36.559,60.192,0,1,2
41.884,61.263,0,1,2
10.804,26.823,0,1,2
11.538,28.942,0,2,1
11.364,28.08,0,2,1
10.884,27.873,0,2,1
13.054,32.363,0,1,2
12.388,30.795,0,2,1
11.665,29.417,0,2,1
11.491,29.02,0,2,1
11.312,28.46,0,2,1
11.583,28.707,0,1,2
11.515,28.483,0,1,2
13.351,33.405,0,2,1
13.705,34.307,0,2,1
11.505,28.713,0,2,1
12.049,29.798,0,1,2
12.323,30.57,0,1,2
12.035,30.125,0,2,1
12.091,30.41,0,2,1
12.442,31.647,0,2,1
14.093,34.945,0,1,2
12.579,31.42,0,2,1
13.224,32.828,0,1,2
12.819,30.833,0,2,1
12.379,30.88,0,2,1
16.276,40.888,0,2,1
13.186,32.688,0,1,2
13.092,33.053,0,2,1
13.146,32.932,0,2,1
12.602,31.5,0,2,1
15.763,39.37,0,2,1
14.949,37.483,0,2,1
14.853,36.927,0,1,2
13.292,32.99,0,2,1
14.308,35.683,0,1,2
14.893,36.917,0,1,2
15.383,37.817,0,1,2
15.067,35.273,0,2,1
14.364,35.055,0,2,1
15.058,36.623,0,2,1
14.677,36.46,0,1,2
16.155,39.988,0,1,2
15.735,38.198,0,1,2
15.774,35.448,0,2,1
18.344,44.125,0,2,1
16.199,36.747,0,2,1
16.945,40.918,0,1,2
16.26,39.43,0,1,2
17.328,38.057,0,2,1
17.369,40.977,0,1,2
18.242,42.528,0,1,2
19.53,45.445,0,1,2
22.919,46.023,0,1,2
22.948,46.405,0,1,2
28.425,56.175,0,1,2
25.684,53.573,0,2,1
25.646,50.4,0,2,1
30.807,56.228,0,1,2
30.67,59.208,0,1,2
45.528,60.265,0,1,2
48.03,65.073,0,1,2
33.702,62.55,0,1,2
38.241,64.233,0,2,1
37.032,60.872,0,2,1
38.555,64.532,0,2,1
40.537,65.525,0,2,1
36.82,60.362,0,2,1
10.014,24.705,0,2,1
43.113,66.797,0,2,1
44.943,68.032,0,2,1
43.88,65.603,0,2,1
39.869,68.395,0,2,1
10.011,25.068,0,2,1
9.837,24.207,0,2,1
9.453,23.995,0,2,1
12.764,31.978,0,1,2
12.233,30.295,0,2,1
9.909,24.557,0,2,1
9.881,24.582,0,2,1
10.139,25.543,0,2,1
10.06,25.142,0,2,1
10.264,25.562,0,1,2
13.162,32.558,0,2,1
13.329,33.04,0,2,1
9.978,24.84,0,2,1
10.62,26.325,0,2,1
10.509,26.252,0,2,1
10.905,27.158,0,2,1
10.565,26.537,0,2,1
10.944,27.683,0,2,1
11.126,27.56,0,2,1
12.648,31.42,0,2,1
10.88,26.917,0,2,1
11.293,26.96,0,2,1
11.076,27.627,0,2,1
11.826,29.325,0,2,1
14.844,36.828,0,2,1
11.758,29.13,0,2,1
11.593,29.09,0,2,1
13.76,34.198,0,2,1
15.358,38.347,0,2,1
11.62,29.058,0,2,1
13.456,33.423,0,2,1
11.766,29.117,0,2,1
13.495,33.413,0,2,1
12.885,32.13,0,1,2
13.54,31.4,0,2,1
13.765,34.152,0,2,1
14.757,36.485,0,2,1
13.049,32.707,0,2,1
13.605,32.678,0,2,1
12.865,31.092,0,2,1
14.09,34.36,0,2,1
14.248,31.575,0,2,1
17.155,40.84,0,2,1
14.673,32.873,0,2,1
14.615,35.592,0,2,1
15.802,34.183,0,2,1
15.723,37.138,0,2,1
15.3,37.08,0,2,1
16.597,38.69,0,2,1
17.885,41.607,0,2,1
18.956,42.238,0,2,1
21.525,42.852,0,1,2
27.033,52.677,0,1,2
24.185,49.61,0,2,1
24.147,46.437,0,2,1
29.415,52.73,0,1,2
29.278,55.71,0,1,2
44.136,56.767,0,1,2
46.638,61.575,0,1,2
32.279,58.997,0,1,2
36.742,60.27,0,2,1
35.534,56.908,0,2,1
35.321,56.398,0,2,1
39.038,61.562,0,2,1
37.056,60.568,0,2,1
41.614,62.833,0,2,1
43.444,64.068,0,2,1
38.37,64.432,0,2,1
42.381,61.64,0,2,1
10.867,26.953,0,1,2
10.692,26.272,0,1,2
10.6,27.352,0,2,1
13.155,32.56,0,2,1
12.528,30.988,0,2,1
10.971,27.985,0,2,1
10.945,27.763,0,2,1
10.766,27.203,0,2,1
10.81,27.282,0,2,1
10.793,26.588,0,1,2
13.492,33.598,0,2,1
10.725,26.365,0,1,2
13.983,34.447,0,1,2
11.258,27.68,0,1,2
11.505,28.67,0,1,2
11.533,28.452,0,1,2
12.079,30.008,0,1,2
11.783,28.862,0,1,2
12.135,29.652,0,1,2
13.303,32.827,0,1,2
11.922,29.205,0,1,2
12.155,29.075,0,1,2
12.066,29.913,0,1,2
12.433,30.71,0,1,2
15.498,38.235,0,1,2
12.396,30.57,0,1,2
12.397,31.622,0,2,1
14.415,35.605,0,1,2
16.012,39.753,0,1,2
12.451,31.5,0,2,1
14.063,34.808,0,1,2
12.597,31.558,0,2,1
13.518,33.565,0,1,2
14.102,34.798,0,1,2
14.593,35.698,0,1,2
13.887,34.342,0,1,2
14.394,33.308,0,1,2
13.669,33.623,0,2,1
14.945,36.08,0,1,2
14.364,35.192,0,2,1
15.365,37.87,0,1,2
15.213,33.793,0,1,2
17.81,42.247,0,1,2
15.454,34.818,0,1,2
15.47,37.312,0,1,2
16.692,36.225,0,1,2
16.155,38.8,0,1,2
17.452,40.41,0,1,2
16.578,38.858,0,1,2
22.158,44.287,0,1,2
18.74,43.327,0,1,2
22.129,43.905,0,1,2
27.635,54.057,0,1,2
24.646,51.638,0,1,2
25.602,48.63,0,1,2
30.017,54.11,0,1,2
47.24,62.955,0,1,2
29.88,57.09,0,1,2
44.738,58.147,0,1,2
32.912,60.432,0,1,2
37.225,62.285,0,1,2
36.017,58.923,0,1,2
35.804,58.413,0,1,2
39.522,63.577,0,1,2
37.539,62.583,0,1,2
42.097,64.848,0,1,2
43.927,66.083,0,1,2
42.864,63.655,0,1,2
38.853,66.447,0,1,2
10.143,25.148,0,2,1
10.198,26.025,0,2,1
13.793,34.382,0,1,2
13.077,32.523,0,1,2
10.445,26.485,0,2,1
10.419,26.263,0,2,1
10.24,25.703,0,2,1
10.363,26.017,0,2,1
11.117,27.81,0,2,1
14.182,35.288,0,2,1
14.015,34.807,0,2,1
10.284,25.782,0,2,1
11.129,27.555,0,1,2
10.814,27.193,0,2,1
11.758,29.407,0,2,1
10.871,27.478,0,2,1
11.269,28.93,0,2,1
11.58,29.02,0,2,1
12.281,30.785,0,2,1
12.212,30.59,0,2,1
11.268,28.368,0,2,1
13.501,33.668,0,2,1
15.697,39.077,0,2,1
11.381,28.568,0,2,1
11.598,27.902,0,2,1
12.048,30.55,0,2,1
14.613,36.447,0,2,1
11.925,30.0,0,2,1
16.21,40.595,0,2,1
12.071,30.058,0,2,1
13.91,34.883,0,2,1
13.53,33.76,0,1,2
13.95,34.873,0,2,1
14.22,35.612,0,2,1
13.504,34.167,0,2,1
13.844,32.255,0,1,2
14.059,34.138,0,2,1
13.216,32.397,0,2,1
15.212,37.945,0,2,1
14.545,35.82,0,2,1
14.554,32.517,0,2,1
18.008,43.088,0,2,1
14.905,33.765,0,1,2
15.069,37.052,0,2,1
15.755,38.54,0,2,1
16.108,35.125,0,2,1
16.178,38.598,0,2,1
17.051,40.15,0,2,1
18.34,43.067,0,2,1
19.411,43.698,0,2,1
19.697,44.39,0,2,1
27.678,54.307,0,1,2
24.536,50.915,0,2,1
24.499,47.742,0,2,1
30.06,54.36,0,1,2
29.851,57.298,0,2,1
47.283,63.205,0,1,2
44.782,58.397,0,1,2
32.892,60.562,0,2,1
39.39,62.867,0,2,1
35.885,58.213,0,2,1
35.672,57.703,0,2,1
37.093,61.575,0,2,1
37.408,61.873,0,2,1
41.965,64.138,0,2,1
43.796,65.373,0,2,1
42.732,62.945,0,2,1
38.721,65.737,0,2,1
13.619,33.643,0,1,2
12.903,31.785,0,1,2
9.654,24.407,0,2,1
9.901,24.867,0,2,1
9.875,24.645,0,2,1
9.696,24.085,0,2,1
10.189,25.335,0,2,1
10.943,27.128,0,2,1
13.776,34.078,0,1,2
14.008,34.607,0,2,1
9.74,24.163,0,2,1
10.955,26.817,0,1,2
10.27,25.575,0,2,1
11.584,28.725,0,2,1
10.326,25.86,0,2,1
10.986,27.157,0,1,2
11.406,28.338,0,2,1
13.327,32.987,0,2,1
10.724,26.75,0,2,1
11.061,26.223,0,1,2
10.837,26.95,0,2,1
12.107,30.103,0,2,1
15.523,38.395,0,2,1
12.038,29.908,0,2,1
11.481,29.173,0,2,1
14.439,35.765,0,2,1
16.036,39.913,0,2,1
11.381,28.382,0,2,1
13.736,34.202,0,2,1
11.527,28.44,0,2,1
13.329,33.485,0,2,1
14.046,34.93,0,2,1
12.672,30.778,0,2,1
13.356,33.022,0,1,2
13.3,30.457,0,1,2
13.885,33.457,0,2,1
13.776,34.192,0,2,1
15.038,37.263,0,2,1
14.371,35.138,0,2,1
14.01,30.898,0,2,1
14.895,36.37,0,2,1
17.834,42.407,0,2,1
14.361,31.967,0,1,2
15.581,37.858,0,2,1
15.598,33.373,0,1,2
16.877,39.468,0,2,1
16.004,37.917,0,2,1
18.166,42.385,0,2,1
19.236,43.017,0,2,1
19.523,43.708,0,2,1
27.504,53.568,0,1,2
23.992,49.297,0,2,1
29.886,53.622,0,1,2
23.954,46.123,0,2,1
29.749,56.602,0,1,2
44.607,57.658,0,1,2
47.109,62.467,0,1,2
32.718,59.88,0,2,1
35.341,56.595,0,2,1
36.549,59.957,0,2,1
35.128,56.085,0,2,1
38.846,61.248,0,2,1
36.864,60.255,0,2,1
41.421,62.52,0,2,1
42.188,61.327,0,2,1
43.252,63.755,0,2,1
38.177,64.118,0,2,1
13.211,33.518,0,1,2
12.718,31.915,0,1,2
9.292,23.685,0,2,1
13.962,35.018,0,1,2
13.591,34.208,0,1,2
9.087,22.903,0,2,1
10.34,25.987,0,1,2
9.266,23.463,0,2,1
11.037,27.943,0,1,2
9.131,22.982,0,2,1
11.01,27.693,0,1,2
9.573,24.283,0,1,2
9.852,24.475,0,1,2
11.6,29.265,0,1,2
10.148,25.622,0,1,2
11.22,27.963,0,1,2
13.281,33.398,0,1,2
10.165,25.282,0,1,2
10.135,25.527,0,1,2
10.223,24.688,0,1,2
12.118,30.473,0,1,2
15.477,38.807,0,1,2
11.777,29.742,0,1,2
11.054,27.955,0,1,2
14.393,36.177,0,1,2
15.991,40.325,0,1,2
10.772,27.2,0,2,1
13.747,34.572,0,1,2
10.918,27.258,0,2,1
12.803,32.44,0,1,2
13.787,34.562,0,1,2
13.171,33.217,0,1,2
13.878,34.573,0,1,2
12.462,28.922,0,1,2
12.063,29.597,0,2,1
13.159,32.41,0,2,1
14.968,37.538,0,1,2
14.23,34.955,0,1,2
13.281,29.407,0,1,2
17.788,42.818,0,1,2
13.523,30.432,0,1,2
14.754,36.187,0,1,2
15.44,37.675,0,1,2
18.025,42.202,0,1,2
16.736,39.285,0,1,2
15.863,37.733,0,1,2
21.413,42.78,0,1,2
21.443,43.162,0,1,2
14.76,31.838,0,1,2
27.238,53.725,0,1,2
23.259,47.892,0,1,2
24.215,44.883,0,1,2
29.465,56.587,0,1,2
29.62,53.778,0,1,2
46.843,62.623,0,1,2
44.342,57.815,0,1,2
32.197,59.307,0,1,2
35.838,58.538,0,1,2
34.63,55.177,0,1,2
34.417,54.667,0,1,2
38.135,59.83,0,1,2
36.153,58.837,0,1,2
40.71,61.102,0,1,2
42.541,62.337,0,1,2
41.477,59.908,0,1,2
37.466,62.7,0,1,2
12.775,31.618,0,1,2
13.637,33.995,0,2,1
13.612,33.807,0,2,1
13.433,33.247,0,2,1
12.747,31.767,0,2,1
12.948,32.135,0,1,2
13.17,32.698,0,1,2
13.261,33.053,0,2,1
12.937,32.313,0,2,1
13.476,33.325,0,2,1
14.007,34.737,0,2,1
13.217,33.075,0,2,1
12.844,32.07,0,2,1
13.092,33.045,0,2,1
13.029,32.278,0,2,1
13.886,34.647,0,2,1
13.029,32.278,0,2,1
14.791,35.445,0,2,1
13.781,34.042,0,1,2
14.154,35.112,0,2,1
13.742,34.452,0,2,1
13.661,33.933,0,2,1
15.396,38.37,0,2,1
14.581,36.483,0,2,1
15.909,39.888,0,2,1
14.207,35.272,0,2,1
14.572,36.038,0,2,1
15.195,38.037,0,2,1
15.126,37.835,0,2,1
14.922,36.963,0,1,2
15.668,38.955,0,2,1
14.952,37.51,0,2,1
15.013,36.453,0,2,1
16.069,37.582,0,2,1
15.508,37.482,0,2,1
15.993,39.163,0,2,1
16.388,40.907,0,2,1
16.562,37.045,0,2,1
17.976,43.125,0,2,1
16.986,38.343,0,2,1
17.203,41.883,0,2,1
16.518,40.395,0,2,1
18.062,39.292,0,2,1
17.627,41.942,0,2,1
18.5,43.493,0,2,1
19.788,46.41,0,2,1
20.859,47.042,0,2,1
23.563,47.685,0,1,2
25.948,51.512,0,2,1
28.748,56.433,0,2,1
25.986,54.685,0,2,1
31.332,59.295,0,2,1
31.627,56.817,0,1,2
46.348,60.853,0,1,2
48.85,65.662,0,1,2
34.316,63.83,0,1,2
38.543,65.345,0,2,1
37.122,61.473,0,2,1
37.335,61.983,0,2,1
44.182,66.715,0,2,1
43.415,67.908,0,2,1
38.857,65.643,0,2,1
45.245,69.143,0,2,1
40.84,66.637,0,2,1
40.171,69.507,0,2,1
12.922,32.137,0,2,1
12.717,31.388,0,2,1
12.896,31.948,0,2,1
12.233,30.295,0,1,2
12.031,29.908,0,2,1
12.933,32.145,0,1,2
13.438,33.423,0,2,1
12.221,30.455,0,2,1
12.761,31.467,0,2,1
13.292,32.878,0,2,1
12.129,30.212,0,2,1
12.502,31.217,0,2,1
12.377,31.187,0,2,1
12.313,30.42,0,2,1
13.666,33.732,0,1,2
12.313,30.42,0,2,1
14.076,33.587,0,2,1
13.438,33.253,0,2,1
13.066,32.202,0,1,2
15.573,38.74,0,2,1
12.945,32.075,0,2,1
13.026,32.593,0,2,1
14.778,36.51,0,1,2
13.491,33.413,0,2,1
16.086,40.258,0,2,1
14.695,36.3,0,1,2
13.857,34.18,0,2,1
14.207,35.123,0,1,2
14.735,36.29,0,1,2
14.953,37.097,0,2,1
14.237,35.652,0,2,1
15.354,35.723,0,2,1
14.298,34.595,0,2,1
14.793,35.623,0,2,1
18.173,43.152,0,1,2
16.271,36.485,0,2,1
15.997,39.362,0,1,2
15.278,37.305,0,2,1
15.846,35.187,0,2,1
15.802,38.537,0,2,1
16.488,40.025,0,2,1
17.347,37.433,0,2,1
16.911,40.083,0,2,1
17.784,41.635,0,2,1
19.073,44.552,0,2,1
22.847,45.845,0,1,2
20.144,45.183,0,2,1
28.267,55.548,0,1,2
25.27,52.827,0,2,1
25.233,49.653,0,2,1
30.649,55.602,0,1,2
30.512,58.582,0,1,2
45.37,59.638,0,1,2
47.872,64.447,0,1,2
33.601,61.99,0,1,2
37.827,63.487,0,2,1
36.619,60.125,0,2,1
36.407,59.615,0,2,1
40.124,64.778,0,2,1
38.142,63.785,0,2,1
42.7,66.05,0,2,1
44.53,67.285,0,2,1
43.467,64.857,0,2,1
8.216,20.508,0,1,2
8.037,19.842,0,1,2
39.456,67.648,0,2,1
10.919,27.61,0,2,1
11.408,28.577,0,1,2
13.794,34.43,0,1,2
14.165,35.24,0,1,2
8.025,19.877,0,1,2
11.257,28.153,0,1,2
11.803,29.487,0,1,2
8.463,21.042,0,1,2
11.424,28.185,0,1,2
10.178,24.908,0,1,2
13.485,33.62,0,1,2
10.099,24.882,0,1,2
10.179,25.47,0,1,2
9.112,21.447,0,1,2
9.227,22.832,0,1,2
12.321,30.695,0,1,2
15.681,39.028,0,1,2
11.981,29.963,0,1,2
10.935,27.332,0,1,2
14.597,36.398,0,1,2
16.194,40.547,0,1,2
10.088,25.275,0,1,2
13.95,34.793,0,1,2
10.234,25.333,0,1,2
13.006,32.662,0,1,2
13.99,34.783,0,1,2
14.081,34.795,0,1,2
13.093,32.837,0,1,2
11.724,26.703,0,1,2
13.157,31.13,0,1,2
11.48,27.857,0,1,2
15.172,37.76,0,1,2
14.092,34.455,0,1,2
12.543,27.188,0,1,2
17.992,43.04,0,1,2
12.784,28.213,0,1,2
14.617,35.687,0,1,2
15.302,37.175,0,1,2
14.022,29.62,0,1,2
